image_name,class_name,block_index,hex_color,r,g,b,coords,delta
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,2,#b8b8b8,184,184,184,"(646, 167, 662, 175)",176.6691823720255
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,3,#c0c0c0,192,192,192,"(361, 169, 376, 177)",190.5255888325765
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,4,#c3c3c3,195,195,195,"(456, 169, 472, 176)",195.72174125528312
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,5,#bebebe,190,190,190,"(346, 132, 359, 136)",187.06148721743875
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,6,#a9a9a9,169,169,169,"(77, 171, 93, 180)",150.68842025849233
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,7,#b2b2b2,178,178,178,"(252, 133, 264, 137)",166.27687752661222
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,8,#bfbfbf,191,191,191,"(551, 168, 568, 176)",188.79353802500762
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,9,#c2c2c2,194,194,194,"(442, 131, 454, 136)",193.98969044771425
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,10,#b8b8b8,184,184,184,"(632, 130, 645, 135)",176.6691823720255
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,11,#aaaaaa,170,170,170,"(157, 134, 169, 138)",152.4204710660612
251107_232119_0000097289_CAM1_NG_bmp.rf.eaece0ec2c9c953af88634263cea5a3c.jpg,incorrect qblock,12,#bfbfbf,191,191,191,"(537, 131, 550, 136)",188.79353802500762
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,0,#b4b4b4,180,180,180,"(266, 170, 281, 178)",169.74097914175
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,1,#b2b2b2,178,178,178,"(172, 170, 187, 178)",166.27687752661222
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,2,#9d9d9d,157,157,157,"(77, 171, 93, 179)",129.9038105676658
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,3,#b2b2b2,178,178,178,"(646, 167, 662, 175)",166.27687752661222
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,4,#c1c1c1,193,193,193,"(456, 169, 472, 177)",192.25763964014538
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,5,#bdbdbd,189,189,189,"(361, 169, 376, 177)",185.32943640986986
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,6,#bababa,186,186,186,"(346, 132, 358, 136)",180.13328398716322
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,7,#b9b9b9,185,185,185,"(252, 132, 264, 137)",178.40123317959436
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,8,#b1b1b1,177,177,177,"(157, 133, 169, 138)",164.54482671904336
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,9,#b8b8b8,184,184,184,"(551, 168, 568, 176)",176.6691823720255
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,10,#bebebe,190,190,190,"(442, 131, 454, 136)",187.06148721743875
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,11,#c7c7c7,199,199,199,"(536, 130, 549, 136)",202.64994448555865
251107_231833_0000096738_CAM1_NG_bmp.rf.ebe6e4077bf963581e6b6463527aeaf0.jpg,incorrect qblock,12,#b4b4b4,180,180,180,"(632, 130, 644, 135)",169.74097914175
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,0,#b7b7b7,183,183,183,"(266, 169, 281, 177)",174.9371315644566
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,1,#b1b1b1,177,177,177,"(172, 170, 187, 178)",164.54482671904336
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,2,#a2a2a2,162,162,162,"(77, 171, 93, 179)",138.5640646055102
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,3,#b6b6b6,182,182,182,"(646, 166, 661, 175)",173.20508075688772
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,4,#c1c1c1,193,193,193,"(456, 168, 472, 176)",192.25763964014538
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,5,#c0c0c0,192,192,192,"(346, 131, 359, 136)",190.5255888325765
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,6,#b3b3b3,179,179,179,"(252, 132, 263, 136)",168.0089283341811
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,7,#afafaf,175,175,175,"(157, 133, 169, 137)",161.0807251039056
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,8,#b7b7b7,183,183,183,"(361, 169, 376, 176)",174.9371315644566
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,9,#bbbbbb,187,187,187,"(442, 131, 454, 135)",181.86533479473212
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,10,#c0c0c0,192,192,192,"(551, 167, 568, 175)",190.5255888325765
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,0,#555555,85,85,85,"(648, 81, 664, 90)",5.196152422706632
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,1,#545454,84,84,84,"(552, 82, 568, 90)",3.4641016151377544
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,2,#5c5c5c,92,92,92,"(269, 310, 285, 319)",17.320508075688775
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,3,#4b4b4b,75,75,75,"(459, 310, 475, 318)",12.12435565298214
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,4,#5a5a5a,90,90,90,"(362, 83, 378, 91)",13.856406460551018
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,6,#5f5f5f,95,95,95,"(457, 82, 473, 91)",22.516660498395403
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,7,#535353,83,83,83,"(554, 309, 570, 317)",1.7320508075688772
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,8,#5c5c5c,92,92,92,"(363, 310, 380, 318)",17.320508075688775
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,10,#404040,64,64,64,"(81, 311, 96, 319)",31.176914536239792
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,15,#545454,84,84,84,"(267, 84, 283, 92)",3.4641016151377544
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,16,#565656,86,86,86,"(649, 308, 665, 317)",6.928203230275509
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,17,#505050,80,80,80,"(174, 311, 190, 319)",3.4641016151377544
251010_125636_0000080768_CAM1_NG_bmp.rf.479e882c9f39e8e461a8db628afe9262.jpg,qblock,24,#4b4b4b,75,75,75,"(79, 85, 95, 94)",12.12435565298214
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,0,#aeaeae,174,174,174,"(266, 170, 281, 177)",159.34867429633672
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,1,#b0b0b0,176,176,176,"(172, 170, 187, 178)",162.81277591147446
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,2,#bebebe,190,190,190,"(646, 166, 662, 175)",187.06148721743875
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,3,#a3a3a3,163,163,163,"(77, 171, 93, 179)",140.29611541307906
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,4,#bcbcbc,188,188,188,"(457, 168, 472, 176)",183.597385602301
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,5,#c1c1c1,193,193,193,"(346, 131, 359, 136)",192.25763964014538
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,6,#b7b7b7,183,183,183,"(361, 169, 376, 176)",174.9371315644566
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,7,#b2b2b2,178,178,178,"(252, 132, 264, 137)",166.27687752661222
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,8,#adadad,173,173,173,"(157, 133, 169, 138)",157.61662348876783
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,9,#bbbbbb,187,187,187,"(442, 131, 454, 136)",181.86533479473212
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,10,#bdbdbd,189,189,189,"(551, 167, 568, 176)",185.32943640986986
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,11,#c4c4c4,196,196,196,"(536, 130, 549, 135)",197.45379206285202
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,0,#b9b9b9,185,185,185,"(266, 169, 281, 178)",178.40123317959436
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,1,#b2b2b2,178,178,178,"(172, 170, 187, 178)",166.27687752661222
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,2,#bbbbbb,187,187,187,"(646, 166, 662, 175)",181.86533479473212
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,3,#a9a9a9,169,169,169,"(78, 171, 93, 179)",150.68842025849233
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,4,#c4c4c4,196,196,196,"(456, 168, 472, 176)",197.45379206285202
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,5,#bdbdbd,189,189,189,"(361, 169, 376, 177)",185.32943640986986
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,6,#b2b2b2,178,178,178,"(157, 133, 169, 138)",166.27687752661222
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,7,#b9b9b9,185,185,185,"(347, 132, 359, 136)",178.40123317959436
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,8,#bfbfbf,191,191,191,"(252, 132, 264, 137)",188.79353802500762
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,9,#c0c0c0,192,192,192,"(442, 131, 454, 136)",190.5255888325765
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,10,#c3c3c3,195,195,195,"(537, 130, 549, 136)",195.72174125528312
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,11,#c3c3c3,195,195,195,"(551, 167, 568, 176)",195.72174125528312
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,12,#b3b3b3,179,179,179,"(632, 130, 644, 135)",168.0089283341811
251107_232049_0000097191_CAM1_NG_bmp.rf.084061310934a4fde3799ba059d28434.jpg,incorrect qblock,13,#b0b0b0,176,176,176,"(159, 360, 171, 365)",162.81277591147446
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,0,#555555,85,85,85,"(553, 62, 570, 70)",5.196152422706632
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,1,#535353,83,83,83,"(363, 63, 379, 72)",1.7320508075688772
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,2,#4d4d4d,77,77,77,"(648, 62, 665, 70)",8.660254037844387
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,3,#595959,89,89,89,"(269, 291, 286, 300)",12.12435565298214
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,4,#515151,81,81,81,"(364, 291, 381, 300)",1.7320508075688772
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,5,#434343,67,67,67,"(175, 292, 191, 300)",25.98076211353316
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,6,#515151,81,81,81,"(268, 64, 284, 73)",1.7320508075688772
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,7,#4a4a4a,74,74,74,"(555, 290, 571, 299)",13.856406460551018
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,8,#5d5d5d,93,93,93,"(458, 62, 475, 71)",19.05255888325765
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,9,#525252,82,82,82,"(650, 289, 666, 298)",0.0
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,12,#585858,88,88,88,"(459, 290, 476, 299)",10.392304845413264
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,0,#505050,80,80,80,"(267, 90, 283, 98)",3.4641016151377544
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,1,#414141,65,65,65,"(79, 91, 94, 100)",29.444863728670914
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,2,#3c3c3c,60,60,60,"(80, 317, 96, 326)",38.1051177665153
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,3,#606060,96,96,96,"(172, 90, 188, 99)",24.24871130596428
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,4,#555555,85,85,85,"(362, 89, 378, 98)",5.196152422706632
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,5,#5a5a5a,90,90,90,"(457, 88, 473, 97)",13.856406460551018
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,6,#505050,80,80,80,"(268, 317, 284, 325)",3.4641016151377544
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,7,#515151,81,81,81,"(552, 88, 568, 96)",1.7320508075688772
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,8,#585858,88,88,88,"(647, 87, 663, 96)",10.392304845413264
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,9,#505050,80,80,80,"(174, 317, 190, 325)",3.4641016151377544
251010_125547_0000080601_CAM1_NG_bmp.rf.d4763d49a195d7e770f6bbc9a5cfecf1.jpg,qblock,16,#585858,88,88,88,"(363, 316, 379, 325)",10.392304845413264
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,0,#bebebe,190,190,190,"(266, 169, 281, 177)",187.06148721743875
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,1,#b2b2b2,178,178,178,"(172, 170, 187, 178)",166.27687752661222
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,2,#bbbbbb,187,187,187,"(646, 166, 662, 175)",181.86533479473212
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,3,#a3a3a3,163,163,163,"(77, 171, 93, 179)",140.29611541307906
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,4,#c8c8c8,200,200,200,"(456, 168, 472, 176)",204.38199529312752
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,5,#bfbfbf,191,191,191,"(361, 169, 376, 177)",188.79353802500762
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,6,#bebebe,190,190,190,"(346, 131, 358, 136)",187.06148721743875
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,7,#b2b2b2,178,178,178,"(252, 132, 264, 136)",166.27687752661222
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,8,#adadad,173,173,173,"(157, 133, 169, 138)",157.61662348876783
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,9,#c3c3c3,195,195,195,"(551, 167, 568, 176)",195.72174125528312
251107_232327_0000097714_CAM1_NG_bmp.rf.a76f5383d5e623504b42e9a9e0c9a62e.jpg,incorrect qblock,10,#bababa,186,186,186,"(442, 131, 454, 136)",180.13328398716322
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,0,#484848,72,72,72,"(80, 93, 95, 102)",17.320508075688775
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,1,#5f5f5f,95,95,95,"(267, 91, 283, 100)",22.516660498395403
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,2,#5c5c5c,92,92,92,"(457, 90, 474, 99)",17.320508075688775
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,3,#565656,86,86,86,"(647, 89, 664, 97)",6.928203230275509
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,4,#585858,88,88,88,"(553, 89, 569, 98)",10.392304845413264
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,5,#5c5c5c,92,92,92,"(174, 319, 191, 328)",17.320508075688775
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,6,#545454,84,84,84,"(459, 318, 475, 327)",3.4641016151377544
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,7,#555555,85,85,85,"(269, 319, 285, 328)",5.196152422706632
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,8,#494949,73,73,73,"(81, 319, 97, 328)",15.588457268119896
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,10,#525252,82,82,82,"(362, 91, 378, 99)",0.0
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,12,#4e4e4e,78,78,78,"(649, 317, 665, 325)",6.928203230275509
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,13,#5c5c5c,92,92,92,"(364, 318, 380, 327)",17.320508075688775
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,14,#595959,89,89,89,"(173, 92, 189, 101)",12.12435565298214
251010_124857_0000080523_CAM1_NG_bmp.rf.0ab14c121fbfb91a48e6b0376cae3154.jpg,qblock,17,#5a5a5a,90,90,90,"(554, 317, 570, 326)",13.856406460551018
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,0,#5c5c5c,92,92,92,"(363, 63, 379, 72)",17.320508075688775
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,1,#515151,81,81,81,"(554, 62, 570, 71)",1.7320508075688772
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,2,#4a4a4a,74,74,74,"(649, 62, 665, 70)",13.856406460551018
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,3,#545454,84,84,84,"(458, 63, 475, 71)",3.4641016151377544
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,5,#525252,82,82,82,"(175, 291, 192, 300)",0.0
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,7,#4a4a4a,74,74,74,"(650, 289, 666, 297)",13.856406460551018
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,8,#474747,71,71,71,"(555, 290, 572, 298)",19.05255888325765
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,10,#5d5d5d,93,93,93,"(364, 290, 381, 299)",19.05255888325765
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,12,#545454,84,84,84,"(269, 291, 286, 299)",3.4641016151377544
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,14,#585858,88,88,88,"(268, 64, 284, 73)",10.392304845413264
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,15,#4c4c4c,76,76,76,"(460, 290, 476, 299)",10.392304845413264
251010_070157_0000043494_CAM1_NG_bmp.rf.0dec38a0db7e07165532a1c23307e952.jpg,qblock,22,#515151,81,81,81,"(174, 65, 190, 74)",1.7320508075688772
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,0,#505050,80,80,80,"(553, 62, 570, 70)",3.4641016151377544
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,1,#505050,80,80,80,"(363, 63, 379, 71)",3.4641016151377544
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,2,#575757,87,87,87,"(648, 61, 665, 70)",8.660254037844387
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,3,#5a5a5a,90,90,90,"(269, 290, 285, 299)",13.856406460551018
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,4,#585858,88,88,88,"(458, 62, 475, 71)",10.392304845413264
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,5,#4c4c4c,76,76,76,"(555, 289, 571, 298)",10.392304845413264
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,6,#4d4d4d,77,77,77,"(268, 64, 284, 72)",8.660254037844387
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,7,#474747,71,71,71,"(175, 291, 191, 299)",19.05255888325765
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,8,#565656,86,86,86,"(364, 290, 381, 299)",6.928203230275509
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,10,#4c4c4c,76,76,76,"(459, 290, 476, 298)",10.392304845413264
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,13,#444444,68,68,68,"(650, 289, 666, 297)",24.24871130596428
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,qblock,19,#5c5c5c,92,92,92,"(173, 64, 189, 73)",17.320508075688775
251010_070154_0000043483_CAM1_NG_bmp.rf.b463bca6111892779644d83dfdfe2c2a.jpg,incorrect qblock,25,#787878,120,120,120,"(79, 291, 92, 299)",65.81793068761733
251015_020300_0000434189_CAM1_OK_bmp.rf.fee3e477be79a574583c87d52aa601a9.jpg,qblock,0,#484848,72,72,72,"(172, 289, 188, 298)",17.320508075688775
251015_020300_0000434189_CAM1_OK_bmp.rf.fee3e477be79a574583c87d52aa601a9.jpg,qblock,1,#494949,73,73,73,"(266, 289, 282, 297)",15.588457268119896
251015_020300_0000434189_CAM1_OK_bmp.rf.fee3e477be79a574583c87d52aa601a9.jpg,qblock,2,#5c5c5c,92,92,92,"(265, 61, 281, 70)",17.320508075688775
